revision,revision_index,template_id,template_index,layer,role,site,site_kind,mean_squared_effect,mean_signed_effect,mean_absolute_effect,q90_absolute_effect,q99_absolute_effect,n_episode_rows,independent_pretraining_trajectories
step64,1,prose_facts,2,1,decision_receiver_accumulation,layers.1.mlp_out,mlp_out,1.272993463601183e-05,0.0009406637535811027,0.002749327816570859,0.006706436250058456,0.007534565538779242,256,1
step64,1,prose_facts,2,1,coherent_replay_gate,layers.1.resid_pre,resid_pre,2.4637650537649975e-05,0.000540691758072832,0.004174365872653513,0.007750942554339724,0.00926830537644964,256,1
step64,1,prose_facts,2,2,source_span_transmission,layers.2.resid_pre,resid_pre,6.118406402367781e-06,-0.0002791809704976234,0.0018898518385631416,0.004540184114789292,0.004732035145134744,256,1
step64,1,prose_facts,2,2,decision_receiver_accumulation,layers.2.attn_out,attn_out,9.822590595597238e-06,2.798637556757251e-05,0.0025566037164206504,0.005368959067138718,0.007130746494727003,256,1
step64,1,prose_facts,2,2,decision_receiver_accumulation,layers.2.mlp_out,mlp_out,8.925582789118913e-06,6.057947972275615e-05,0.002509120144274849,0.004327053039409501,0.005336087527650196,256,1
step64,1,prose_facts,2,2,coherent_replay_gate,layers.2.resid_pre,resid_pre,2.2500948337825635e-05,0.000695598691410863,0.0040438792097831355,0.007948901612304715,0.008454459645524867,256,1
step64,1,prose_facts,2,3,source_span_transmission,layers.3.resid_pre,resid_pre,1.2451711988375668e-06,-0.0003593279465776097,0.0009556673635717529,0.0019339067995658432,0.0022042872185762175,256,1
step64,1,prose_facts,2,3,decision_receiver_accumulation,layers.3.attn_out,attn_out,2.5891224737529035e-06,9.580945427517225e-05,0.0011608749837197095,0.0024608107531698675,0.0046445033283546875,256,1
step64,1,prose_facts,2,3,decision_receiver_accumulation,layers.3.mlp_out,mlp_out,8.209231214192397e-06,-0.00021977530044049948,0.0022420117681126394,0.004502829553783255,0.006105279191259777,256,1
step64,1,prose_facts,2,3,coherent_replay_gate,layers.3.resid_pre,resid_pre,3.3664230726116586e-05,0.0006848123363824726,0.0053640594735643475,0.009283085361761395,0.009920715332643165,256,1
step64,1,prose_facts,2,4,source_span_transmission,layers.4.resid_pre,resid_pre,4.34922186263438e-07,-0.0002748172717769357,0.0005187457977036047,0.0009861317095899436,0.0015305520714969823,256,1
step64,1,prose_facts,2,4,decision_receiver_accumulation,layers.4.attn_out,attn_out,8.851365794982047e-07,-0.0002810742819656833,0.000641789430439399,0.0014387961999783039,0.002795447362257763,256,1
step64,1,prose_facts,2,4,decision_receiver_accumulation,layers.4.mlp_out,mlp_out,1.9626124058667613e-06,8.938035062486423e-05,0.0011056550536227379,0.002702687750540278,0.003470804828383417,256,1
step64,1,prose_facts,2,4,coherent_replay_gate,layers.4.resid_pre,resid_pre,3.620361310584986e-05,0.0007859431471151173,0.005541122701652674,0.008806798265078103,0.00902436790825777,256,1
step64,1,prose_facts,2,5,source_span_transmission,layers.5.resid_pre,resid_pre,2.210550241855273e-07,-0.0002118004375212851,0.00036644353061300117,0.0008838801783172534,0.0010447952417312694,256,1
step64,1,prose_facts,2,5,decision_receiver_accumulation,layers.5.attn_out,attn_out,6.955710777757015e-07,-0.0004100488543722961,0.0006599640925807186,0.0014026692992576417,0.00195721270794188,256,1
step64,1,prose_facts,2,5,decision_receiver_accumulation,layers.5.mlp_out,mlp_out,2.3718988854045054e-06,-0.00010272883904015079,0.0012117733546673653,0.002433710961464497,0.003958446827065481,256,1
step64,1,prose_facts,2,5,coherent_replay_gate,layers.5.resid_pre,resid_pre,3.142147541628957e-05,0.0005528942570297165,0.005021556658866656,0.008746443251274827,0.009082237663815334,256,1
step64,1,bracket_dictionary,3,0,source_span_transmission,layers.0.resid_pre,resid_pre,9.243412120734905e-05,-0.003044277063080793,0.007584013116435443,0.017736581346206926,0.0185624825259543,256,1
step64,1,bracket_dictionary,3,0,decision_receiver_accumulation,layers.0.attn_out,attn_out,2.15235385654237e-05,-0.0013957113317570149,0.0033896761642258216,0.009436916129264894,0.010097752128346548,256,1
step64,1,bracket_dictionary,3,0,decision_receiver_accumulation,layers.0.mlp_out,mlp_out,0.0,0.0,0.0,0.0,0.0,256,1
step64,1,bracket_dictionary,3,0,coherent_replay_gate,layers.0.resid_pre,resid_pre,0.0,0.0,0.0,0.0,0.0,256,1
step64,1,bracket_dictionary,3,1,source_span_transmission,layers.1.resid_pre,resid_pre,3.332376841706684e-05,-0.001112456246295262,0.004900021118997783,0.009901016580940836,0.011467418363397099,256,1
step64,1,bracket_dictionary,3,1,decision_receiver_accumulation,layers.1.attn_out,attn_out,1.958488047441083e-05,-0.0004814975006787578,0.0031037093618957214,0.007981896229893481,0.011522159042865502,256,1
step64,1,bracket_dictionary,3,1,decision_receiver_accumulation,layers.1.mlp_out,mlp_out,1.973028588239013e-05,-0.0007060578778805364,0.0036931191189695707,0.007589141126780025,0.009327068695743086,256,1
step64,1,bracket_dictionary,3,1,coherent_replay_gate,layers.1.resid_pre,resid_pre,2.15235385654237e-05,-0.0013957113317570149,0.0033896761642258216,0.009436916129264894,0.010097752128346548,256,1
step64,1,bracket_dictionary,3,2,source_span_transmission,layers.2.resid_pre,resid_pre,1.101070970483208e-05,-2.5532890857623116e-05,0.0030610236991318786,0.00457721577257808,0.006019192905118936,256,1
step64,1,bracket_dictionary,3,2,decision_receiver_accumulation,layers.2.attn_out,attn_out,1.8379788017890722e-05,0.00013365960642089457,0.0033956283939665316,0.00823646702276451,0.010509324505228812,256,1
step64,1,bracket_dictionary,3,2,decision_receiver_accumulation,layers.2.mlp_out,mlp_out,6.2552553579154535e-06,-0.00035663153219860793,0.002084324332822028,0.004099020942584686,0.005745680537145681,256,1
step64,1,bracket_dictionary,3,2,coherent_replay_gate,layers.2.resid_pre,resid_pre,4.998593128671882e-05,-0.0019417547671647022,0.005863450634373965,0.011615712262969868,0.0141918612613386,256,1
step64,1,bracket_dictionary,3,3,source_span_transmission,layers.3.resid_pre,resid_pre,4.718179372872557e-06,-0.00022485898220290048,0.001700491014035707,0.004361403025678112,0.004532890516344279,256,1
step64,1,bracket_dictionary,3,3,decision_receiver_accumulation,layers.3.attn_out,attn_out,7.761713999145536e-06,-0.0011302057940029138,0.0021772147314209588,0.004919481449914609,0.00660870887020607,256,1
step64,1,bracket_dictionary,3,3,decision_receiver_accumulation,layers.3.mlp_out,mlp_out,1.4235067542364317e-05,6.590434385187155e-05,0.0034680496862446114,0.004852341737443366,0.006793617964258835,256,1
step64,1,bracket_dictionary,3,3,coherent_replay_gate,layers.3.resid_pre,resid_pre,6.627453331643706e-05,-0.0017965971652037416,0.006430531702700528,0.014397208714778065,0.016155558519070908,256,1
step64,1,bracket_dictionary,3,4,source_span_transmission,layers.4.resid_pre,resid_pre,2.577885922001108e-06,-5.2483598689860144e-05,0.001296115393720501,0.002373075198532637,0.003833524413883266,256,1
step64,1,bracket_dictionary,3,4,decision_receiver_accumulation,layers.4.attn_out,attn_out,5.506041687412393e-06,0.0001501453293698289,0.0018949079141525017,0.003952194874316806,0.004937786978008105,256,1
step64,1,bracket_dictionary,3,4,decision_receiver_accumulation,layers.4.mlp_out,mlp_out,3.915190018708039e-06,4.404111945066126e-05,0.0015196414715679233,0.0039335033788960305,0.0043569305244979765,256,1
step64,1,bracket_dictionary,3,4,coherent_replay_gate,layers.4.resid_pre,resid_pre,6.685244519502732e-05,-0.0029060874447167594,0.006477996167997576,0.012703481640148867,0.017778367525521827,256,1
step64,1,bracket_dictionary,3,5,source_span_transmission,layers.5.resid_pre,resid_pre,7.137608013689531e-07,-0.000202848469201351,0.0006359859369797392,0.0010677954937476086,0.0022204763851549846,256,1
step64,1,bracket_dictionary,3,5,decision_receiver_accumulation,layers.5.attn_out,attn_out,1.0048735229981413e-06,-0.0002698513937639325,0.0008318906703920295,0.0014292763130104302,0.002469793171500878,256,1
step64,1,bracket_dictionary,3,5,decision_receiver_accumulation,layers.5.mlp_out,mlp_out,2.8307293573741183e-06,0.00023439467781297693,0.0013003266971982124,0.0024889426448554963,0.00415390503122956,256,1
step64,1,bracket_dictionary,3,5,coherent_replay_gate,layers.5.resid_pre,resid_pre,8.810417704285363e-05,-0.0027752564278800645,0.007464807427637964,0.017138681316014176,0.01956312995967466,256,1
step512,2,compact_cards,0,0,source_span_transmission,layers.0.resid_pre,resid_pre,0.0015282555666259032,-0.00784362073545568,0.02859562451032531,0.07546501636649955,0.11062229897271844,256,1
step512,2,compact_cards,0,0,decision_receiver_accumulation,layers.0.attn_out,attn_out,8.187727302894795e-05,-0.002296662378955902,0.007292196652843891,0.014963292763944702,0.01898830845717216,256,1
step512,2,compact_cards,0,0,decision_receiver_accumulation,layers.0.mlp_out,mlp_out,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,compact_cards,0,0,coherent_replay_gate,layers.0.resid_pre,resid_pre,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,compact_cards,0,1,source_span_transmission,layers.1.resid_pre,resid_pre,0.0009838376977646288,-0.007918964226707214,0.021634389548107296,0.060757805431450984,0.09305983291682948,256,1
step512,2,compact_cards,0,1,decision_receiver_accumulation,layers.1.attn_out,attn_out,8.69403741290203e-05,0.00015296844731416972,0.007506969333344155,0.014612981116264467,0.01801820823634465,256,1
step512,2,compact_cards,0,1,decision_receiver_accumulation,layers.1.mlp_out,mlp_out,8.311035491480293e-05,-0.002638398414425067,0.006674827379823278,0.016801042117586207,0.018325245655792112,256,1
step512,2,compact_cards,0,1,coherent_replay_gate,layers.1.resid_pre,resid_pre,8.187727302894795e-05,-0.002296662378955902,0.007292196652843891,0.014963292763944702,0.01898830845717216,256,1
step512,2,compact_cards,0,2,source_span_transmission,layers.2.resid_pre,resid_pre,0.00044170502031445197,-0.0035553351089420713,0.01632850876808045,0.03890542602746633,0.04455683467981049,256,1
step512,2,compact_cards,0,2,decision_receiver_accumulation,layers.2.attn_out,attn_out,0.0002513156817152421,-0.004546013029411098,0.012899382537391493,0.022820225848819653,0.04015308438580071,256,1
step512,2,compact_cards,0,2,decision_receiver_accumulation,layers.2.mlp_out,mlp_out,0.00029900846424842174,-0.0016346474508989414,0.011844364482502551,0.02965998305546369,0.05211664564002414,256,1
step512,2,compact_cards,0,2,coherent_replay_gate,layers.2.resid_pre,resid_pre,0.0001278950737180591,-0.0015710968379371924,0.009413213590474898,0.01616459005666404,0.025318719162792384,256,1
step512,2,compact_cards,0,3,source_span_transmission,layers.3.resid_pre,resid_pre,8.031441399790565e-05,0.0003663944292801719,0.007349314328447878,0.015281273034866316,0.017327456157529852,256,1
step512,2,compact_cards,0,3,decision_receiver_accumulation,layers.3.attn_out,attn_out,0.00038891869369392395,-0.0055933314053221925,0.015650479538986115,0.02979251986072129,0.05334312222418056,256,1
step512,2,compact_cards,0,3,decision_receiver_accumulation,layers.3.mlp_out,mlp_out,9.971390721794047e-05,-0.0031833644301393184,0.007626227966710307,0.018311548872082695,0.02055831830765347,256,1
step512,2,compact_cards,0,3,coherent_replay_gate,layers.3.resid_pre,resid_pre,0.0002876620871432629,-0.005604519947010713,0.014804070943291715,0.02595132408935802,0.03060100786431624,256,1
step512,2,compact_cards,0,4,source_span_transmission,layers.4.resid_pre,resid_pre,4.067550730115454e-05,0.0006078003465853628,0.005637657692360758,0.009604411187634887,0.010906905484935236,256,1
step512,2,compact_cards,0,4,decision_receiver_accumulation,layers.4.attn_out,attn_out,0.0003325085752254037,-0.0035402089898729132,0.013840030642419562,0.032351023842542515,0.03835226501535806,256,1
step512,2,compact_cards,0,4,decision_receiver_accumulation,layers.4.mlp_out,mlp_out,0.00026709109114488543,-0.005923559394165995,0.010661985670099227,0.01704002008957528,0.057689253070618736,256,1
step512,2,compact_cards,0,4,coherent_replay_gate,layers.4.resid_pre,resid_pre,0.0008136672602461559,-0.010906577145234544,0.021318372998456236,0.051275208093350955,0.0815090807278883,256,1
step512,2,compact_cards,0,5,source_span_transmission,layers.5.resid_pre,resid_pre,1.110326030732259e-05,0.0010823590029671744,0.0024628011987293833,0.00560821180356974,0.009970572501143497,256,1
step512,2,compact_cards,0,5,decision_receiver_accumulation,layers.5.attn_out,attn_out,0.00013062149808675252,0.007103214229016267,0.00872813893668439,0.02130073564979379,0.028240646216887034,256,1
step512,2,compact_cards,0,5,decision_receiver_accumulation,layers.5.mlp_out,mlp_out,0.0005037535004341715,-0.010082074182538809,0.01804348868963627,0.03855810345328925,0.056049767972977456,256,1
step512,2,compact_cards,0,5,coherent_replay_gate,layers.5.resid_pre,resid_pre,0.0015747196991223599,-0.014374828313959939,0.02964304762800367,0.07891523122798616,0.11284850752064746,256,1
step512,2,line_records,1,0,source_span_transmission,layers.0.resid_pre,resid_pre,0.002507518802240094,0.013513413967624151,0.03882546029710748,0.09273421255750769,0.11280590525533843,256,1
step512,2,line_records,1,0,decision_receiver_accumulation,layers.0.attn_out,attn_out,0.0002690371330433299,-0.006429570345609084,0.013416275233088883,0.023524080355921573,0.038379082287351894,256,1
step512,2,line_records,1,0,decision_receiver_accumulation,layers.0.mlp_out,mlp_out,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,line_records,1,0,coherent_replay_gate,layers.0.resid_pre,resid_pre,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,line_records,1,1,source_span_transmission,layers.1.resid_pre,resid_pre,0.002220971081376425,0.02084944067678174,0.037338599674200654,0.06551349254209848,0.13736002837433406,256,1
step512,2,line_records,1,1,decision_receiver_accumulation,layers.1.attn_out,attn_out,0.0008058099376107454,0.011337715306569476,0.018879442670661304,0.06301672996260305,0.07618414328573034,256,1
step512,2,line_records,1,1,decision_receiver_accumulation,layers.1.mlp_out,mlp_out,3.579504621403409e-05,0.0019042419897267772,0.004212201557077529,0.01237738138429162,0.01684611897370828,256,1
step512,2,line_records,1,1,coherent_replay_gate,layers.1.resid_pre,resid_pre,0.0002690371330433299,-0.006429570345609084,0.013416275233088883,0.023524080355921573,0.038379082287351894,256,1
step512,2,line_records,1,2,source_span_transmission,layers.2.resid_pre,resid_pre,0.0004905938941104564,0.0030829767807272184,0.015465966371148103,0.029014906992853418,0.07573988141269292,256,1
step512,2,line_records,1,2,decision_receiver_accumulation,layers.2.attn_out,attn_out,0.0009245559288156803,-0.004535737653439728,0.024209704102389835,0.054808079189544556,0.06852951318787003,256,1
step512,2,line_records,1,2,decision_receiver_accumulation,layers.2.mlp_out,mlp_out,0.00018825680701762044,0.005181450306868233,0.00904272410974975,0.024083593217204657,0.04247091533316808,256,1
step512,2,line_records,1,2,coherent_replay_gate,layers.2.resid_pre,resid_pre,0.0012966130488231951,0.005382321643918463,0.02557522288231021,0.07661080301502615,0.09275356843650824,256,1
step512,2,line_records,1,3,source_span_transmission,layers.3.resid_pre,resid_pre,0.0001590931198652199,0.0061155151242569886,0.00960248124708623,0.02414480751250153,0.03260406285072872,256,1
step512,2,line_records,1,3,decision_receiver_accumulation,layers.3.attn_out,attn_out,0.0001595350474860216,0.0026666071348493067,0.008580909192609358,0.02202065681621218,0.03906768927664023,256,1
step512,2,line_records,1,3,decision_receiver_accumulation,layers.3.mlp_out,mlp_out,0.00014342148589244642,-0.0055922343365790135,0.009675132450575556,0.02053455001147514,0.027280462587710576,256,1
step512,2,line_records,1,3,coherent_replay_gate,layers.3.resid_pre,resid_pre,0.0019457787976820925,0.0024579507581733787,0.03023009504875266,0.08268176767573698,0.12425321968770378,256,1
step512,2,line_records,1,4,source_span_transmission,layers.4.resid_pre,resid_pre,7.508212614939429e-05,0.004753033912262523,0.005728205566787254,0.018845711389920333,0.022731750944908792,256,1
step512,2,line_records,1,4,decision_receiver_accumulation,layers.4.attn_out,attn_out,0.00012373324798579079,6.074521615181787e-05,0.009207071356196587,0.018002995080910272,0.025216717958613372,256,1
step512,2,line_records,1,4,decision_receiver_accumulation,layers.4.mlp_out,mlp_out,0.0002965891454738093,-0.007015117069652982,0.013169171261909316,0.034154178174655214,0.04029623990262424,256,1
step512,2,line_records,1,4,coherent_replay_gate,layers.4.resid_pre,resid_pre,0.0023149382027346024,0.006644843099546374,0.03235932133941065,0.08588699046123105,0.1337261452171697,256,1
step512,2,line_records,1,5,source_span_transmission,layers.5.resid_pre,resid_pre,1.0831071607300669e-05,0.0011460108364560557,0.0023125720468501203,0.006306509322681453,0.010236836939740097,256,1
step512,2,line_records,1,5,decision_receiver_accumulation,layers.5.attn_out,attn_out,0.00016192787559191266,0.0059441446033633135,0.009938398408810776,0.02102517222828998,0.027428726695098066,256,1
step512,2,line_records,1,5,decision_receiver_accumulation,layers.5.mlp_out,mlp_out,0.0005372486009734591,0.004036709022253499,0.016438812903546353,0.035022782966365684,0.07278306152385884,256,1
step512,2,line_records,1,5,coherent_replay_gate,layers.5.resid_pre,resid_pre,0.001942360431371249,0.007791033359933914,0.03203445740998256,0.07807777667481813,0.1053270423149004,256,1
step512,2,prose_facts,2,0,source_span_transmission,layers.0.resid_pre,resid_pre,0.0020874958599178565,0.011783099265874772,0.035959799177353924,0.0829682183987811,0.10714903502026558,256,1
step512,2,prose_facts,2,0,decision_receiver_accumulation,layers.0.attn_out,attn_out,0.00031151343907152395,0.004765767753006458,0.015265202009388478,0.026870418650601358,0.03756169287385904,256,1
step512,2,prose_facts,2,0,decision_receiver_accumulation,layers.0.mlp_out,mlp_out,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,prose_facts,2,0,coherent_replay_gate,layers.0.resid_pre,resid_pre,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,prose_facts,2,1,source_span_transmission,layers.1.resid_pre,resid_pre,0.0011732344758823394,0.005056564062053272,0.028660702657987657,0.05986769366660086,0.07803209441288912,256,1
step512,2,prose_facts,2,1,decision_receiver_accumulation,layers.1.attn_out,attn_out,0.0001734889018781801,-0.004195787103932879,0.010393243301705955,0.025434065011495616,0.029175147527427805,256,1
step512,2,prose_facts,2,1,decision_receiver_accumulation,layers.1.mlp_out,mlp_out,9.063852908634758e-05,0.001469698961930567,0.0076694362849312765,0.01661091644735148,0.018239244930512974,256,1
step512,2,prose_facts,2,1,coherent_replay_gate,layers.1.resid_pre,resid_pre,0.00031151343907152395,0.004765767753006458,0.015265202009388478,0.026870418650601358,0.03756169287385904,256,1
step512,2,prose_facts,2,2,source_span_transmission,layers.2.resid_pre,resid_pre,0.0005199856539136415,0.001960188121446372,0.01894062071098373,0.04115896061503731,0.05012968344912005,256,1
step512,2,prose_facts,2,2,decision_receiver_accumulation,layers.2.attn_out,attn_out,0.0007449088478954103,0.0010764362197309566,0.02151392651521759,0.04127941729218307,0.07422681603998663,256,1
step512,2,prose_facts,2,2,decision_receiver_accumulation,layers.2.mlp_out,mlp_out,9.928156031383344e-05,0.0010627182765510818,0.008760365718358944,0.016818979809544554,0.019485762616465264,256,1
step512,2,prose_facts,2,2,coherent_replay_gate,layers.2.resid_pre,resid_pre,0.0003784511010547951,0.0005034136153144286,0.015542274002747705,0.033289376384674746,0.04243456547547283,256,1
step512,2,prose_facts,2,3,source_span_transmission,layers.3.resid_pre,resid_pre,0.0001839717992283799,0.004899555688617744,0.010715341979215334,0.017714774530428218,0.03683891916449713,256,1
step512,2,prose_facts,2,3,decision_receiver_accumulation,layers.3.attn_out,attn_out,0.0007829740811436312,0.015372804570738254,0.023738149652767986,0.04806930336345036,0.05593639432147549,256,1
step512,2,prose_facts,2,3,decision_receiver_accumulation,layers.3.mlp_out,mlp_out,0.00035735212467218714,0.0005462676762478169,0.014936563769943451,0.025874969197952402,0.05436541710080266,256,1
step512,2,prose_facts,2,3,coherent_replay_gate,layers.3.resid_pre,resid_pre,0.0011087847579814973,0.0015377863858404978,0.025837072310183305,0.0616080727430921,0.07415877253167369,256,1
step512,2,prose_facts,2,4,source_span_transmission,layers.4.resid_pre,resid_pre,8.01671037013904e-06,0.0003876936788012886,0.0021587552801292133,0.0052412952710939875,0.00723570330254509,256,1
step512,2,prose_facts,2,4,decision_receiver_accumulation,layers.4.attn_out,attn_out,0.00028072426970880866,0.0007744364187183867,0.013603398233597134,0.022961285942071974,0.04139608966395762,256,1
step512,2,prose_facts,2,4,decision_receiver_accumulation,layers.4.mlp_out,mlp_out,0.00028258839118716205,0.007161665886195658,0.012819939010285941,0.023661319883626103,0.045033869844153085,256,1
step512,2,prose_facts,2,4,coherent_replay_gate,layers.4.resid_pre,resid_pre,0.0012728750942454083,0.014525311633021532,0.025229266570649233,0.06886223572283137,0.09758705961207656,256,1
step512,2,prose_facts,2,5,source_span_transmission,layers.5.resid_pre,resid_pre,2.1156742936943186e-06,-0.0004283937286944348,0.0009042628382529925,0.0015148369732428113,0.005616597512019027,256,1
step512,2,prose_facts,2,5,decision_receiver_accumulation,layers.5.attn_out,attn_out,0.00020246560821537447,-0.0029760040485692753,0.012613756516805604,0.023974846198967184,0.027545680751831586,256,1
step512,2,prose_facts,2,5,decision_receiver_accumulation,layers.5.mlp_out,mlp_out,0.0011686614055421746,0.004897983207710279,0.027710738065668327,0.061667066034606505,0.07251347329333482,256,1
step512,2,prose_facts,2,5,coherent_replay_gate,layers.5.resid_pre,resid_pre,0.0016869000150579938,0.015343358476602937,0.03277053130473018,0.07764817251159567,0.08994015227413246,256,1
step512,2,bracket_dictionary,3,0,source_span_transmission,layers.0.resid_pre,resid_pre,0.002809261474924081,0.0009802244650981011,0.04047815241995601,0.09695710673275507,0.11738338108692169,256,1
step512,2,bracket_dictionary,3,0,decision_receiver_accumulation,layers.0.attn_out,attn_out,0.00024137058032973024,-8.600350803588189e-05,0.013061222587069848,0.022407317693933483,0.03551176821149124,256,1
step512,2,bracket_dictionary,3,0,decision_receiver_accumulation,layers.0.mlp_out,mlp_out,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,bracket_dictionary,3,0,coherent_replay_gate,layers.0.resid_pre,resid_pre,0.0,0.0,0.0,0.0,0.0,256,1
step512,2,bracket_dictionary,3,1,source_span_transmission,layers.1.resid_pre,resid_pre,0.0017097649208953419,0.0034574309593567287,0.031112325787480254,0.07092135532464484,0.10234075392327534,256,1
step512,2,bracket_dictionary,3,1,decision_receiver_accumulation,layers.1.attn_out,attn_out,0.0006672876211740964,-0.005944059390386429,0.020673379641495043,0.049666119248213306,0.05360816537334393,256,1
step512,2,bracket_dictionary,3,1,decision_receiver_accumulation,layers.1.mlp_out,mlp_out,0.00013736199001856302,0.0005496928731502132,0.008528554671239568,0.025856121793257025,0.02801492109847489,256,1
step512,2,bracket_dictionary,3,1,coherent_replay_gate,layers.1.resid_pre,resid_pre,0.00024137058032973024,-8.600350803588189e-05,0.013061222587069848,0.022407317693933483,0.03551176821149124,256,1
step512,2,bracket_dictionary,3,2,source_span_transmission,layers.2.resid_pre,resid_pre,0.0009251324720332224,0.009208401675813481,0.023865977205316195,0.05298327841032992,0.07405976320532855,256,1
step512,2,bracket_dictionary,3,2,decision_receiver_accumulation,layers.2.attn_out,attn_out,0.0005001132686888233,0.006180248811825192,0.017746882065239878,0.04064277451087804,0.049318315184051956,256,1
step512,2,bracket_dictionary,3,2,decision_receiver_accumulation,layers.2.mlp_out,mlp_out,0.000151991218899272,-0.005573623888433153,0.010376627689432656,0.022886043612254617,0.025052899790378193,256,1
step512,2,bracket_dictionary,3,2,coherent_replay_gate,layers.2.resid_pre,resid_pre,0.0009722387201520197,-0.0057741279967717385,0.02588302591055699,0.04923515511411253,0.06699070965269184,256,1
step512,2,bracket_dictionary,3,3,source_span_transmission,layers.3.resid_pre,resid_pre,0.0002852497715594636,0.006492043633404833,0.014827017780654308,0.025306892989328825,0.02859619681880236,256,1
step512,2,bracket_dictionary,3,3,decision_receiver_accumulation,layers.3.attn_out,attn_out,0.00018006944589385053,0.0007605356328370554,0.01167121998052634,0.02362209861366503,0.026695006456986088,256,1
step512,2,bracket_dictionary,3,3,decision_receiver_accumulation,layers.3.mlp_out,mlp_out,0.00021255573949117163,-0.0021456954582877866,0.011612686847478392,0.024766110568262986,0.03625714928103544,256,1
step512,2,bracket_dictionary,3,3,coherent_replay_gate,layers.3.resid_pre,resid_pre,0.001477107984077149,0.0002198785211371384,0.033732570762551116,0.06261945817398075,0.07359145064443662,256,1
step512,2,bracket_dictionary,3,4,source_span_transmission,layers.4.resid_pre,resid_pre,1.9011856638135046e-05,0.0015202216365964101,0.003855648198917133,0.007232353932830644,0.009075635313264125,256,1
step512,2,bracket_dictionary,3,4,decision_receiver_accumulation,layers.4.attn_out,attn_out,0.0008632457625589851,0.0007067319754152533,0.021749001376860158,0.058414646546166404,0.06653112543614056,256,1
step512,2,bracket_dictionary,3,4,decision_receiver_accumulation,layers.4.mlp_out,mlp_out,0.0002431957911674492,0.00019331173295822042,0.013255862702877366,0.02334879885389478,0.032325360081250906,256,1
step512,2,bracket_dictionary,3,4,coherent_replay_gate,layers.4.resid_pre,resid_pre,0.0018864154054564642,0.0018103943886384208,0.03785422748909794,0.06592529049574974,0.09535546141794043,256,1
step512,2,bracket_dictionary,3,5,source_span_transmission,layers.5.resid_pre,resid_pre,1.0906081570200718e-05,-0.00018992021932384597,0.002523966847033697,0.005551544512639894,0.008149286917984529,256,1
step512,2,bracket_dictionary,3,5,decision_receiver_accumulation,layers.5.attn_out,attn_out,0.0001996920691644428,-0.0008139205584644263,0.010908762811101067,0.022655141828248612,0.03553881626012819,256,1
step512,2,bracket_dictionary,3,5,decision_receiver_accumulation,layers.5.mlp_out,mlp_out,0.00016830719172535133,0.0011102775352555734,0.010700604696955572,0.021825722857151987,0.024312356913456862,256,1
step512,2,bracket_dictionary,3,5,coherent_replay_gate,layers.5.resid_pre,resid_pre,0.002629759923461708,0.00163704555556057,0.03929628410439184,0.10111207692202474,0.11317748897229782,256,1
step1000,3,compact_cards,0,0,source_span_transmission,layers.0.resid_pre,resid_pre,0.004674631945504436,-0.02344093279615067,0.052806736388521444,0.10272744334169134,0.18384335849837505,256,1
step1000,3,compact_cards,0,0,decision_receiver_accumulation,layers.0.attn_out,attn_out,7.400369156450311e-05,0.001140172731999047,0.006401970605924547,0.01637730105574038,0.021218222806774226,256,1
step1000,3,compact_cards,0,0,decision_receiver_accumulation,layers.0.mlp_out,mlp_out,0.0,0.0,0.0,0.0,0.0,256,1
step1000,3,compact_cards,0,0,coherent_replay_gate,layers.0.resid_pre,resid_pre,0.0,0.0,0.0,0.0,0.0,256,1
step1000,3,compact_cards,0,1,source_span_transmission,layers.1.resid_pre,resid_pre,0.004493915262374018,-0.017371912349533558,0.05082359671455242,0.10777095617649782,0.18578038871524966,256,1
step1000,3,compact_cards,0,1,decision_receiver_accumulation,layers.1.attn_out,attn_out,0.0005953200175939056,-0.004823986118492457,0.020316155536804666,0.0401768542343271,0.044912074922719356,256,1
step1000,3,compact_cards,0,1,decision_receiver_accumulation,layers.1.mlp_out,mlp_out,6.057708886564614e-05,0.0012960331131677111,0.006508937602805218,0.013399269834681676,0.015508435053276318,256,1
step1000,3,compact_cards,0,1,coherent_replay_gate,layers.1.resid_pre,resid_pre,7.400369156450311e-05,0.001140172731999047,0.006401970605924547,0.01637730105574038,0.021218222806774226,256,1
step1000,3,compact_cards,0,2,source_span_transmission,layers.2.resid_pre,resid_pre,0.003111876103180912,-0.0177700389360739,0.038882205276459816,0.09852782741459526,0.15880618101499216,256,1
step1000,3,compact_cards,0,2,decision_receiver_accumulation,layers.2.attn_out,attn_out,0.00010425667385575413,0.00013603320057788875,0.008392648248620094,0.016672532107456853,0.024172321488976103,256,1
step1000,3,compact_cards,0,2,decision_receiver_accumulation,layers.2.mlp_out,mlp_out,0.00011536478874377848,-0.0015694229764092256,0.00863094108623212,0.01594427889088041,0.028842039742701674,256,1
step1000,3,compact_cards,0,2,coherent_replay_gate,layers.2.resid_pre,resid_pre,0.0006442554584227849,-0.003486425463020589,0.02124557984934925,0.042452997934090436,0.05223939466755412,256,1
